Date,Expiry_call,En_Date_call,Instrument Type_call,Capital_call,Entry_Time_call,Ce_En_Date_call,Ce_Ex_Date_call,Atm_Strike_call,Ticker_Ce_Short_call,Ticker_otm_Ce_Long_call,Ticker_itm_Ce_Long_call,Ce_Short_Strike_call,Ce_otm_Long_Strike_call,Ce_itm_Long_Strike_call,Ce_Short_En_Price_call,Ce_Short_Ex_Price_call,Ce_otm_Long_En_Price_call,Ce_otm_Long_Ex_Price_call,Ce_itm_Long_En_Price_call,Ce_itm_Long_Ex_Price_call,Ce_Exit Time_call,Ce_Exit_Reason_call,Ce_Stop_Loss_call,Ce_Total_Premium_Received_call,Ce_Target_call,Ce_Max_Profit_call,Ce_Max_Loss_call,Ce_Total_PnL_call,Ce_ATM_Delta_Entry_call,Ce_ITM_Delta_Entry_call,Ce_OTM_Delta_Entry_call,Ce_ATM_Delta_Exit_call,Ce_ITM_Delta_Exit_call,Ce_OTM_Delta_Exit_call,Ticker_Pe_Short_call,Ticker_otm_Pe_Long_call,Ticker_itm_Pe_Long_call,Pe_En_Date_put,Pe_Ex_Date_put,Ticker_Pe_Short_put,Ticker_otm_Pe_Long_put,Ticker_itm_Pe_Long_put,Pe_Short_Strike_put,Pe_otm_Long_Strike_put,Pe_itm_Long_Strike_put,Pe_Short_En_Price_put,Pe_Short_Ex_Price_put,Pe_otm_Long_En_Price_put,Pe_otm_Long_Ex_Price_put,Pe_itm_Long_En_Price_put,Pe_itm_Long_Ex_Price_put,Pe_Exit Time_put,Pe_Exit_Reason_put,Pe_Stop_Loss_put,Pe_Total_Premium_Received_put,Pe_Target_put,Pe_Max_Profit_put,Pe_Max_Loss_put,Pe_Total_PnL_put,Pe_ATM_Delta_Entry_put,Pe_ITM_Delta_Entry_put,Pe_OTM_Delta_Entry_put,Pe_ATM_Delta_Exit_put,Pe_ITM_Delta_Exit_put,Pe_OTM_Delta_Exit_put,TotalM2M,Cumulative_PnL,Drawdown
5/4/2020,5/7/2020,5/4/2020 0:00,CE,100000,9:30,5/4/2020 0:00,5/4/2020 15:15,20300,BANKNIFTY,BANKNIFTY,BANKNIFTY,20300,19900,20700,524.55,316.9,741.1,469.25,340.45,207.3,15:15:00,End of Day,-7781.55,-486.75,4718.025,15726.75,-11116.5,154.5,0.513256993,0.099434316,0.915818891,0.513256993,0.099434316,0.915818891,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/4/2020 0:00,5/4/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,20300,19900,20700,651.65,1017.3,474.6,766.85,874.2,1303.1,15:15:00,End of Day,-9183.3,-682.5,5863.05,19543.5,-13119,-152.25,-0.486743007,-0.900565684,-0.084181109,-0.486743007,-0.900565684,-0.084181109,2.25,10701,-4705.5
4/24/2020,4/30/2020,4/24/2020 0:00,CE,100000,9:30,4/24/2020 0:00,4/24/2020 15:15,19600,BANKNIFTY,BANKNIFTY,BANKNIFTY,19600,19200,20000,528.75,492.65,745,701.45,349.3,324,15:15:00,End of Day,-7822.5,-552,4778.1,15927,-11175,50.25,0.52095536,0.208823974,0.824695275,0.52095536,0.208823974,0.824695275,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/24/2020 0:00,4/24/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,19600,19200,20000,633.4,602,453.05,413.45,858.3,832,15:15:00,End of Day,-8957.025,-668.25,5724.225,19080.75,-12795.75,-46.5,-0.47904464,-0.791176026,-0.175304725,-0.47904464,-0.791176026,-0.175304725,3.75,10179.75,-5226.75
2/20/2018,2/22/2018,2/20/2018 0:00,CE,100000,9:30,2/20/2018 0:00,2/20/2018 15:15,25000,BANKNIFTY,BANKNIFTY,BANKNIFTY,25000,24500,25500,164.35,81.3,529.05,375,28.25,11,15:15:00,End of Day,-5555.025,-3429,1475.55,4918.5,-7935.75,-78,0.509374972,0.030871169,0.97461168,0.509374972,0.030871169,0.97461168,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/20/2018 0:00,2/20/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,25000,24500,25500,181.05,255.95,45.75,55.65,528.7,674.15,15:15:00,End of Day,-5730.375,-3185.25,1552.725,5175.75,-8186.25,83.25,-0.490625028,-0.969128831,-0.02538832,-0.490625028,-0.969128831,-0.02538832,5.25,2182.5,-84
9/18/2020,9/24/2020,9/18/2020 0:00,CE,100000,9:30,9/18/2020 0:00,9/18/2020 15:15,22400,BANKNIFTY,BANKNIFTY,BANKNIFTY,22400,22000,22800,366,236.8,607.15,422.95,195.05,118.55,15:15:00,End of Day,-6375.075,-1053,3239.55,10798.5,-9107.25,-34.5,0.52095536,0.240848808,0.794547585,0.52095536,0.240848808,0.794547585,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/18/2020 0:00,9/18/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22400,22000,22800,344.1,528.85,185.2,317,573.4,814,15:15:00,End of Day,-6144.6,-1056,3043.8,10146,-8778,43.5,-0.47904464,-0.759151192,-0.205452415,-0.47904464,-0.759151192,-0.205452415,9,40668,0
12/9/2020,12/10/2020,12/9/2020 0:00,CE,100000,9:30,12/9/2020 0:00,12/9/2020 15:15,30400,BANKNIFTY,BANKNIFTY,BANKNIFTY,30400,29800,31000,223.25,386.35,620,923.45,40.4,64.5,15:15:00,End of Day,-6510,-3208.5,2101.05,7003.5,-9300,20.25,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/9/2020 0:00,12/9/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,30400,29800,31000,284.9,81.55,79.35,16.25,703.8,359.6,15:15:00,End of Day,-7133.175,-3200.25,2674.125,8913.75,-10190.25,-9,,-1,0,,-1,0,11.25,61692,0
8/3/2020,8/6/2020,8/3/2020 0:00,CE,100000,9:30,8/3/2020 0:00,8/3/2020 15:15,21400,BANKNIFTY,BANKNIFTY,BANKNIFTY,21400,21000,21800,341.45,224.5,567.2,408.7,183.5,109.4,15:15:00,End of Day,-5955.6,-1017,3146.4,10488,-8508,19.5,0.513256993,0.111677301,0.904517956,0.513256993,0.111677301,0.904517956,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/3/2020 0:00,8/3/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,21400,21000,21800,378.55,474.85,206.1,262.75,624.85,761.35,15:15:00,End of Day,-6364.05,-1107.75,3491.325,11637.75,-9091.5,8.25,-0.486743007,-0.888322699,-0.095482044,-0.486743007,-0.888322699,-0.095482044,27.75,23845.5,-135.75
10/16/2020,10/22/2020,10/16/2020 0:00,CE,100000,9:30,10/16/2020 0:00,10/16/2020 15:15,23300,BANKNIFTY,BANKNIFTY,BANKNIFTY,23300,22800,23800,434.6,569.8,738,925.05,220.9,301.35,15:15:00,End of Day,-7749,-1345.5,3834.45,12781.5,-11070,-43.5,0.52095536,0.19641695,0.836276544,0.52095536,0.19641695,0.836276544,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/16/2020 0:00,10/16/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,23300,22800,23800,437.8,296.35,244.7,149.15,712.4,529.9,15:15:00,End of Day,-7819.35,-1222.5,3794.85,12649.5,-11170.5,72.75,-0.47904464,-0.80358305,-0.163723456,-0.47904464,-0.80358305,-0.163723456,29.25,36363,-6258
1/9/2023,1/12/2023,1/9/2023 0:00,CE,100000,9:30,1/9/2023 0:00,1/9/2023 15:15,42300,BANKNIFTY,BANKNIFTY,BANKNIFTY,42300,41500,43100,355.65,468,949.95,1170,82.05,90.6,15:15:00,End of Day,-9974.475,-4810.5,2895.3,9651,-14249.25,58.5,0.513256993,0.108917655,0.907072684,0.513256993,0.108917655,0.907072684,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/9/2023 0:00,1/9/2023 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42300,41500,43100,257.25,118.3,55.25,19.9,786,541.75,15:15:00,End of Day,-8980.125,-4901.25,2003.625,6678.75,-12828.75,-25.5,-0.486743007,-0.891082345,-0.092927316,-0.486743007,-0.891082345,-0.092927316,33,143528.25,-21732.75
9/6/2021,9/9/2021,9/6/2021 0:00,CE,100000,9:30,9/6/2021 0:00,9/6/2021 15:15,36800,BANKNIFTY,BANKNIFTY,BANKNIFTY,36800,36100,37500,302.05,207.45,786,629.9,78.3,48.95,15:15:00,End of Day,-8253,-3903,2683.8,8946,-11790,56.25,0.513256993,0.107572048,0.908316856,0.513256993,0.107572048,0.908316856,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/6/2021 0:00,9/6/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,36800,36100,37500,269.9,355.3,64.45,80.65,742.8,896,15:15:00,End of Day,-8026.725,-4011.75,2331.675,7772.25,-11466.75,-21,-0.486743007,-0.892427952,-0.091683144,-0.486743007,-0.892427952,-0.091683144,35.25,83279.25,-45883.5
10/26/2018,11/1/2018,10/26/2018 0:00,CE,100000,9:30,10/26/2018 0:00,10/26/2018 15:15,24600,BANKNIFTY,BANKNIFTY,BANKNIFTY,24600,24100,25100,316.4,215,640,489.65,115.05,64.6,15:15:00,End of Day,-6720,-1833.75,2735.325,9117.75,-9600,30,0.52095536,0.209823088,0.823760107,0.52095536,0.209823088,0.823760107,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/26/2018 0:00,10/26/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,24600,24100,25100,263.85,349.6,105.5,135.3,550,692.1,15:15:00,End of Day,-6357.75,-1917,2124.9,7083,-9082.5,6,-0.47904464,-0.790176912,-0.176239893,-0.47904464,-0.790176912,-0.176239893,36,-2985.75,-5736.75
3/11/2022,3/17/2022,3/11/2022 0:00,CE,100000,9:30,3/11/2022 0:00,3/11/2022 15:15,34600,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,713.45,648.7,1154.95,1074.2,396.85,351.3,15:15:00,End of Day,-12126.975,-1873.5,6159.6,20532,-17324.25,48,0.52095536,0.21095852,0.822696899,0.52095536,0.21095852,0.822696899,BANKNIFTY,BANKNIFTY,BANKNIFTY,3/11/2022 0:00,3/11/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,693.1,715.75,431.7,433.35,1070.65,1113.75,15:15:00,End of Day,-11882.85,-1742.25,5963.175,19877.25,-16975.5,-8.25,-0.47904464,-0.78904148,-0.177303101,-0.47904464,-0.78904148,-0.177303101,39.75,116941.5,-12221.25
2/21/2022,2/24/2022,2/21/2022 0:00,CE,100000,9:30,2/21/2022 0:00,2/21/2022 15:15,37200,BANKNIFTY,BANKNIFTY,BANKNIFTY,37200,36500,37900,534.15,692.2,1009.1,1276.1,214.1,280,15:15:00,End of Day,-10595.55,-2323.5,4379.85,14599.5,-15136.5,252,0.513256993,0.110102163,0.905976639,0.513256993,0.110102163,0.905976639,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/21/2022 0:00,2/21/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37200,36500,37900,456.1,267.85,233.35,128.8,844,558,15:15:00,End of Day,-9800.175,-2477.25,3702.825,12342.75,-14000.25,-210.75,-0.486743007,-0.889897837,-0.094023361,-0.486743007,-0.889897837,-0.094023361,41.25,127830.75,-1332
5/28/2021,6/3/2021,5/28/2021 0:00,CE,100000,9:30,5/28/2021 0:00,5/28/2021 15:15,35400,BANKNIFTY,BANKNIFTY,BANKNIFTY,35400,34700,36100,530.1,369.8,969,744.05,248.7,148.95,15:15:00,End of Day,-10174.5,-2362.5,4679.55,15598.5,-14535,-61.5,0.52095536,0.21653439,0.817468916,0.52095536,0.21653439,0.817468916,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/28/2021 0:00,5/28/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35400,34700,36100,510.6,576.05,244.25,256.6,933.9,1059.95,15:15:00,End of Day,-9914.625,-2354.25,4548.825,15162.75,-14163.75,112.5,-0.47904464,-0.78346561,-0.182531084,-0.47904464,-0.78346561,-0.182531084,51,108222.75,0
5/2/2022,5/5/2022,5/2/2022 0:00,CE,100000,9:30,5/2/2022 0:00,5/2/2022 15:15,35900,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,402.2,504.4,880,1058.1,129.45,153.9,15:15:00,End of Day,-9240,-3075.75,3392.325,11307.75,-13200,-27.75,0.513256993,0.101838351,0.913606743,0.513256993,0.101838351,0.913606743,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/2/2022 0:00,5/2/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,370.55,201.45,144.15,57.15,795,549.3,15:15:00,End of Day,-8863.575,-2970.75,3113.775,10379.25,-12662.25,82.5,-0.486743007,-0.898161649,-0.086393257,-0.486743007,-0.898161649,-0.086393257,54.75,129012.75,-244.5
6/13/2022,6/16/2022,6/13/2022 0:00,CE,100000,9:30,6/13/2022 0:00,6/13/2022 15:15,33400,BANKNIFTY,BANKNIFTY,BANKNIFTY,33400,32700,34100,405,375.55,868.95,838,139.05,110.65,15:15:00,End of Day,-9123.975,-2970,3510.45,11701.5,-13034.25,-6.75,0.513256993,0.08569147,0.928392399,0.513256993,0.08569147,0.928392399,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/13/2022 0:00,6/13/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,33400,32700,34100,368.15,371.75,134.05,137.4,799.75,807.95,15:15:00,End of Day,-8757.525,-2962.5,3159,10530,-12510.75,65.25,-0.486743007,-0.91430853,-0.071607601,-0.486743007,-0.91430853,-0.071607601,58.5,139855.5,0
8/21/2020,8/27/2020,8/21/2020 0:00,CE,100000,9:30,8/21/2020 0:00,8/21/2020 15:15,22300,BANKNIFTY,BANKNIFTY,BANKNIFTY,22300,21900,22700,275,268,514.05,517.5,122.95,110.05,15:15:00,End of Day,-5397.525,-1305,2515.05,8383.5,-7710.75,68.25,0.52095536,0.239803272,0.795537136,0.52095536,0.239803272,0.795537136,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/21/2020 0:00,8/21/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22300,21900,22700,326,288.5,163.5,135,574,527.4,15:15:00,End of Day,-5916.75,-1282.5,2981.25,9937.5,-8452.5,-1.5,-0.47904464,-0.760196728,-0.204462864,-0.47904464,-0.760196728,-0.204462864,66.75,32167.5,0
10/5/2021,10/7/2021,10/5/2021 0:00,CE,100000,9:30,10/5/2021 0:00,10/5/2021 15:15,37500,BANKNIFTY,BANKNIFTY,BANKNIFTY,37500,36800,38200,299.4,394.5,799.65,988.9,58.35,70.65,15:15:00,End of Day,-8396.325,-3888,2508.75,8362.5,-11994.75,170.25,0.509374972,0.040650147,0.965885029,0.509374972,0.040650147,0.965885029,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/5/2021 0:00,10/5/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37500,36800,38200,265.25,132.4,70.95,27.8,735,505.75,15:15:00,End of Day,-8094.975,-4131.75,2225.475,7418.25,-11564.25,-100.5,-0.490625028,-0.959349853,-0.034114971,-0.490625028,-0.959349853,-0.034114971,69.75,91461.75,-37701
8/12/2020,8/13/2020,8/12/2020 0:00,CE,100000,9:30,8/12/2020 0:00,8/12/2020 15:15,22100,BANKNIFTY,BANKNIFTY,BANKNIFTY,22100,21700,22500,198.9,296.15,461.85,640,58.35,76.9,15:15:00,End of Day,-4849.425,-1836,1774.35,5914.5,-6927.75,33,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/12/2020 0:00,8/12/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22100,21700,22500,189.7,73.35,54.1,16.8,447.55,254.65,15:15:00,End of Day,-4768.05,-1833.75,1677.825,5592.75,-6811.5,37.5,,-1,0,,-1,0,70.5,27680.25,0
8/26/2022,9/1/2022,8/26/2022 0:00,CE,100000,9:30,8/26/2022 0:00,8/26/2022 15:15,39200,BANKNIFTY,BANKNIFTY,BANKNIFTY,39200,38400,40000,406.75,311.05,967.35,810,102.3,71.7,15:15:00,End of Day,-10157.175,-3842.25,3368.025,11226.75,-14510.25,51.75,0.52095536,0.208823974,0.824695275,0.52095536,0.208823974,0.824695275,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/26/2022 0:00,8/26/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,39200,38400,40000,344.25,448.35,111.45,153.95,840.4,1007.7,15:15:00,End of Day,-9570.225,-3950.25,2778.525,9261.75,-13671.75,24,-0.47904464,-0.791176026,-0.175304725,-0.47904464,-0.791176026,-0.175304725,75.75,142703.25,-276.75
7/6/2020,7/9/2020,7/6/2020 0:00,CE,100000,9:30,7/6/2020 0:00,7/6/2020 15:15,22300,BANKNIFTY,BANKNIFTY,BANKNIFTY,22300,21900,22700,349.4,302,576.8,527.05,191.25,146.05,15:15:00,End of Day,-6056.4,-1038.75,3209.625,10698.75,-8652,-2.25,0.513256993,0.121480459,0.895410643,0.513256993,0.121480459,0.895410643,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/6/2020 0:00,7/6/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22300,21900,22700,393.5,367.15,218.45,194.25,635,611.8,15:15:00,End of Day,-6493.725,-996.75,3615.975,12053.25,-9276.75,79.5,-0.486743007,-0.878519541,-0.104589357,-0.486743007,-0.878519541,-0.104589357,77.25,13484.25,-7205.25
9/4/2020,9/10/2020,9/4/2020 0:00,CE,100000,9:30,9/4/2020 0:00,9/4/2020 15:15,23000,BANKNIFTY,BANKNIFTY,BANKNIFTY,23000,22500,23500,442.9,455.65,752.85,768.55,224.7,236.95,15:15:00,End of Day,-7904.925,-1376.25,3859.425,12864.75,-11292.75,36.75,0.52095536,0.193191888,0.839277004,0.52095536,0.193191888,0.839277004,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/4/2020 0:00,9/4/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,23000,22500,23500,473.2,387.5,284.55,201.75,754,669.2,15:15:00,End of Day,-8237.775,-1382.25,4121.325,13737.75,-11768.25,57,-0.47904464,-0.806808112,-0.160722996,-0.47904464,-0.806808112,-0.160722996,93.75,37123.5,0
3/21/2022,3/24/2022,3/21/2022 0:00,CE,100000,9:30,3/21/2022 0:00,3/21/2022 15:15,36300,BANKNIFTY,BANKNIFTY,BANKNIFTY,36300,35600,37000,545.25,414.4,992.1,810,249.65,171.55,15:15:00,End of Day,-10417.05,-2268.75,4716.225,15720.75,-14881.5,22.5,0.513256993,0.104393284,0.911251934,0.513256993,0.104393284,0.911251934,BANKNIFTY,BANKNIFTY,BANKNIFTY,3/21/2022 0:00,3/21/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,36300,35600,37000,516.3,623.15,264.8,319,920.2,1084.45,15:15:00,End of Day,-10130.4,-2286,4446,14820,-14472,71.25,-0.486743007,-0.895606716,-0.088748066,-0.486743007,-0.895606716,-0.088748066,93.75,120134.25,-9028.5
7/4/2022,7/7/2022,7/4/2022 0:00,CE,100000,9:30,7/4/2022 0:00,7/4/2022 15:15,33700,BANKNIFTY,BANKNIFTY,BANKNIFTY,33700,33000,34400,354.3,456.7,828.65,1015,94.05,118.4,15:15:00,End of Day,-8700.825,-3211.5,3033,10110,-12429.75,88.5,0.513256993,0.087640447,0.926617244,0.513256993,0.087640447,0.926617244,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/4/2022 0:00,7/4/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,33700,33000,34400,335.55,201.6,111.2,58.3,774.9,560.35,15:15:00,End of Day,-8517.6,-3225,2856.6,9522,-12168,6.75,-0.486743007,-0.912359553,-0.073382756,-0.486743007,-0.912359553,-0.073382756,95.25,134942.25,-5072.25
11/16/2022,11/17/2022,11/16/2022 0:00,CE,100000,9:30,11/16/2022 0:00,11/16/2022 15:15,42400,BANKNIFTY,BANKNIFTY,BANKNIFTY,42400,41600,43200,159.55,222.7,783.55,914.95,7.2,4.8,15:15:00,End of Day,-8227.275,-7074.75,1542.375,5141.25,-11753.25,40.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/16/2022 0:00,11/16/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42400,41600,43200,196.9,114.45,19.75,12.05,848.2,694.65,15:15:00,End of Day,-8607.375,-7112.25,1900.125,6333.75,-12296.25,54.75,,-1,0,,-1,0,95.25,160824.75,-535.5
7/3/2020,7/9/2020,7/3/2020 0:00,CE,100000,9:30,7/3/2020 0:00,7/3/2020 15:15,22000,BANKNIFTY,BANKNIFTY,BANKNIFTY,22000,21600,22400,500,360.05,734.1,571.1,322.2,209.2,15:15:00,End of Day,-7708.05,-844.5,4446.45,14821.5,-11011.5,58.5,0.52095536,0.236625529,0.798542642,0.52095536,0.236625529,0.798542642,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/3/2020 0:00,7/3/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22000,21600,22400,459.15,494.85,291.5,305.15,680.15,740.4,15:15:00,End of Day,-7260.75,-800.25,4081.275,13604.25,-10372.5,37.5,-0.47904464,-0.763374471,-0.201457358,-0.47904464,-0.763374471,-0.201457358,96,13407,-7282.5
1/21/2022,1/27/2022,1/21/2022 0:00,CE,100000,9:30,1/21/2022 0:00,1/21/2022 15:15,37300,BANKNIFTY,BANKNIFTY,BANKNIFTY,37300,36600,38000,473.75,547.6,930,1063.85,193.9,207.35,15:15:00,End of Day,-9765,-2646,4101.3,13671,-13950,-6,0.52095536,0.229124045,0.805624849,0.52095536,0.229124045,0.805624849,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/21/2022 0:00,1/21/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37300,36600,38000,449.4,280.55,203.15,102.9,870,639.45,15:15:00,End of Day,-9483.075,-2615.25,3895.425,12984.75,-13547.25,103.5,-0.47904464,-0.770875955,-0.194375151,-0.47904464,-0.770875955,-0.194375151,97.5,119124,-10038.75
11/24/2020,11/26/2020,11/24/2020 0:00,CE,100000,9:30,11/24/2020 0:00,11/24/2020 15:15,29400,BANKNIFTY,BANKNIFTY,BANKNIFTY,29400,28800,30000,365,498.6,741.7,971.9,137.75,179.85,15:15:00,End of Day,-7787.85,-2241.75,3267.225,10890.75,-11125.5,76.5,0.509374972,0.028301811,0.976877837,0.509374972,0.028301811,0.976877837,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/24/2020 0:00,11/24/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,29400,28800,30000,376.8,193.95,158.6,66.25,748.05,476.6,15:15:00,End of Day,-7965.3,-2295.75,3343.725,11145.75,-11379,28.5,-0.490625028,-0.971698189,-0.023122163,-0.490625028,-0.971698189,-0.023122163,105,54543,0
11/9/2020,11/12/2020,11/9/2020 0:00,CE,100000,9:30,11/9/2020 0:00,11/9/2020 15:15,27400,BANKNIFTY,BANKNIFTY,BANKNIFTY,27400,26900,27900,386.3,421.55,680,760,194.1,191,15:15:00,End of Day,-7140,-1522.5,3540.15,11800.5,-10200,96,0.513256993,0.117367752,0.899237329,0.513256993,0.117367752,0.899237329,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/9/2020 0:00,11/9/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,27400,26900,27900,446.9,313.5,242.55,152.55,761.3,585.2,15:15:00,End of Day,-7796.775,-1650.75,4106.475,13688.25,-11138.25,10.5,-0.486743007,-0.882632248,-0.100762671,-0.486743007,-0.882632248,-0.100762671,106.5,46044.75,0
11/1/2022,11/3/2022,11/1/2022 0:00,CE,100000,9:30,11/1/2022 0:00,11/1/2022 15:15,41500,BANKNIFTY,BANKNIFTY,BANKNIFTY,41500,40700,42300,289.5,218.2,850.5,730.75,39.55,24.8,15:15:00,End of Day,-8930.25,-4665.75,2556.225,8520.75,-12757.5,121.5,0.509374972,0.035897373,0.970144749,0.509374972,0.035897373,0.970144749,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/1/2022 0:00,11/1/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,41500,40700,42300,303.1,358,64.9,73.4,864.15,964.45,15:15:00,End of Day,-9081.45,-4842.75,2724.525,9081.75,-12973.5,-15,-0.490625028,-0.964102627,-0.029855251,-0.490625028,-0.964102627,-0.029855251,106.5,150701.25,0
12/19/2022,12/22/2022,12/19/2022 0:00,CE,100000,9:30,12/19/2022 0:00,12/19/2022 15:15,43200,BANKNIFTY,BANKNIFTY,BANKNIFTY,43200,42300,44100,266.95,365.15,961.9,1165.9,33.7,32.7,15:15:00,End of Day,-10099.95,-6925.5,2275.65,7585.5,-14428.5,99,0.513256993,0.086990985,0.927209094,0.513256993,0.086990985,0.927209094,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/19/2022 0:00,12/19/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,43200,42300,44100,233.65,116.75,32.5,15.2,900,685,15:15:00,End of Day,-9791.25,-6978,1956.6,6522,-13987.5,22.5,-0.486743007,-0.913009015,-0.072790906,-0.486743007,-0.913009015,-0.072790906,121.5,159291.75,-5969.25
9/16/2022,9/22/2022,9/16/2022 0:00,CE,100000,9:30,9/16/2022 0:00,9/16/2022 15:15,41100,BANKNIFTY,BANKNIFTY,BANKNIFTY,41100,40300,41900,474.55,352.2,1004.95,811,166.7,105.4,15:15:00,End of Day,-10551.975,-3338.25,4098.825,13662.75,-15074.25,-158.25,0.52095536,0.2203557,0.813879647,0.52095536,0.2203557,0.813879647,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/16/2022 0:00,9/16/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,41100,40300,41900,492.45,598.55,211.4,261.75,974.75,1155.55,15:15:00,End of Day,-10619.7,-3018.75,4267.125,14223.75,-15171,284.25,-0.47904464,-0.7796443,-0.186120353,-0.47904464,-0.7796443,-0.186120353,126,135713.25,-14634.75
1/19/2021,1/21/2021,1/19/2021 0:00,CE,100000,9:30,1/19/2021 0:00,1/19/2021 15:15,32100,BANKNIFTY,BANKNIFTY,BANKNIFTY,32100,31500,32700,320.4,494.45,694.95,1019.15,113.35,144.65,15:15:00,End of Day,-7296.975,-2512.5,2966.4,9888,-10424.25,111,0.509374972,0.040446517,0.966068178,0.509374972,0.040446517,0.966068178,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/19/2021 0:00,1/19/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,32100,31500,32700,349.7,107.05,127.55,30.5,744.6,357.4,15:15:00,End of Day,-7639.275,-2591.25,3224.025,10746.75,-10913.25,15.75,-0.490625028,-0.959553483,-0.033931822,-0.490625028,-0.959553483,-0.033931822,126.75,76007.25,-294
8/2/2018,8/2/2018,8/2/2018 0:00,CE,100000,9:30,8/2/2018 0:00,8/2/2018 15:15,27500,BANKNIFTY,BANKNIFTY,BANKNIFTY,27500,27000,28000,48.6,0.15,453.9,350,0.45,0.05,15:15:00,End of Day,-4765.95,-5357.25,646.875,2156.25,-6808.5,-111,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/2/2018 0:00,8/2/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,27500,27000,28000,84.05,128.2,0.95,0.05,523,628.1,15:15:00,End of Day,-5259.975,-5337.75,855.675,2852.25,-7514.25,238.5,,,,,,,127.5,-663.75,-3414.75
