,Unnamed: 0,High,Low,Open,Close,Datetime,ama,rsi,atr,signal,closest_expiry,dby,position,atmSP,wingCall,wingPut,legPriceOrignal1,legPriceOrignal2,legPriceOrignal3,legPriceOrignal4,lpos1,lpos2,lpos3,lpos4,legAfterPos1,legAfterPos2,legAfterPos3,legAfterPos4,legAfterPosDiff1,legAfterPosDiff2,legAfterPosDiff3,legAfterPosDiff4,legPriceFinal1,legPriceFinal2,legPriceFinal3,legPriceFinal4,m2m1,m2m2,m2m3,m2m4,totalPL,cumReturns,balance,stoploss
6390,6390,17849.45,17810.7,17835.75,17830.5,2023-01-12 13:00:00+05:30,17874.41133632307,44.07979911607226,30.09642857142847,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6391,6391,17834.45,17787.9,17830.1,17790.2,2023-01-12 13:15:00+05:30,17871.14637436632,36.45077478958451,30.63214285714276,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6392,6392,17795.2,17761.65,17789.15,17771.75,2023-01-12 13:30:00+05:30,17867.59544375643,33.584947131215905,29.56071428571392,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6393,6393,17812.1,17770.5,17770.8,17810.9,2023-01-12 13:45:00+05:30,17864.205773416143,43.700071527636,30.18571428571392,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6394,6394,17837.9,17807.2,17810.7,17833.4,2023-01-12 14:00:00+05:30,17861.186752489935,48.54989984565213,30.81071428571418,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6395,6395,17862.2,17822.65,17832.55,17839.45,2023-01-12 14:15:00+05:30,17858.549294709253,49.80206584331705,32.16071428571403,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6396,6396,17844.55,17823.3,17838.2,17824.2,2023-01-12 14:30:00+05:30,17856.10301186457,46.715764720744055,30.82142857142831,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6397,6397,17848.3,17813.7,17822.45,17814.95,2023-01-12 14:45:00+05:30,17853.74650213832,44.89825407097218,31.98571428571397,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6398,6398,17867.4,17814.65,17814.65,17853.15,2023-01-12 15:00:00+05:30,17851.839687706044,53.02611550304698,33.76071428571387,Hold,2023-01-12 00:00:00+00:00,12JAN23,beginx,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6399,6399,17869.25,17848.5,17852.35,17865.9,2023-01-12 15:15:00+05:30,17850.431324158406,55.391284379307,33.00714285714249,Hold,2023-01-12 00:00:00+00:00,12JAN23,squareoff,17900.0,18000.0,17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,
6400,6400,17872.6,17788.45,17871.05,17811.35,2023-01-13 09:15:00+05:30,17847.742694714274,44.11087635909339,35.599999999999326,Hold,2023-01-19 00:00:00+00:00,19JAN23,hold,17900.0,18000.0,17800.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,182590.0,
6401,6401,17839.7,17785.3,17811.6,17786.25,2023-01-13 09:30:00+05:30,17846.422310689013,40.15221993192027,36.97857142857096,Hold,2023-01-19 00:00:00+00:00,19JAN23,hold,17900.0,18000.0,17800.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,182590.0,
6402,6402,17813.2,17775.85,17786.15,17789.1,2023-01-13 09:45:00+05:30,17844.826763080804,40.80184994599828,36.87857142857112,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,
6403,6403,17807.8,17774.25,17789.15,17790.05,2023-01-13 10:00:00+05:30,17843.03663314653,41.03162381312171,35.94999999999969,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6404,6404,17816.65,17782.1,17789.35,17804.0,2023-01-13 10:15:00+05:30,17841.233296597493,44.44179358903995,36.02142857142852,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6405,6405,17824.65,17794.85,17803.7,17821.8,2023-01-13 10:30:00+05:30,17839.60300634086,48.531820078348325,35.178571428571686,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6406,6406,17833.9,17808.7,17821.25,17808.7,2023-01-13 10:45:00+05:30,17837.999711299482,45.85627278083235,34.78571428571455,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6407,6407,17835.0,17806.2,17808.2,17832.5,2023-01-13 11:00:00+05:30,17836.65528940619,51.127820101519774,34.0178571428574,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6408,6408,17839.15,17819.2,17832.2,17826.35,2023-01-13 11:15:00+05:30,17835.472750997564,49.77910600956359,33.92500000000031,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6409,6409,17836.2,17813.7,17826.7,17817.85,2023-01-13 11:30:00+05:30,17834.35265176831,47.89843664200916,33.0607142857147,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6410,6410,17840.05,17813.7,17818.1,17835.05,2023-01-13 11:45:00+05:30,17833.45894129452,51.86167790642946,31.17500000000032,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6411,6411,17853.1,17828.2,17834.55,17851.35,2023-01-13 12:00:00+05:30,17832.902464646806,55.32955632478854,31.471428571428728,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6412,6412,17902.85,17849.35,17851.05,17888.5,2023-01-13 12:15:00+05:30,17832.966060107403,62.04136276976119,34.59285714285735,Buy,2023-01-19 00:00:00+00:00,19JAN23,buy,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6413,6413,17898.15,17879.45,17888.65,17884.4,2023-01-13 12:30:00+05:30,17833.487929813335,60.95287617895081,35.264285714286025,Hold,2023-01-19 00:00:00+00:00,19JAN23,buy,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6414,6414,17938.1,17884.55,17884.85,17935.45,2023-01-13 12:45:00+05:30,17834.855974104466,68.38941515736252,33.08928571428597,Hold,2023-01-19 00:00:00+00:00,19JAN23,buy,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6415,6415,17963.85,17929.9,17935.4,17959.75,2023-01-13 13:00:00+05:30,17837.112277955912,71.20101907466206,31.628571428571377,Hold,2023-01-19 00:00:00+00:00,19JAN23,squareoff,17800.0,18300.0,17300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6416,6416,17976.4,17957.8,17959.45,17965.0,2023-01-13 13:15:00+05:30,17840.108905695746,71.78492190259142,30.28928571428566,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,
6417,6417,17983.0,17945.15,17964.8,17981.05,2023-01-13 13:30:00+05:30,17843.824527630008,73.55047869316216,30.59642857142847,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6418,6418,17992.9,17972.8,17980.9,17979.4,2023-01-13 13:45:00+05:30,17848.068378839722,73.04444293451472,29.56428571428556,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6419,6419,17999.35,17978.6,17979.05,17988.65,2023-01-13 14:00:00+05:30,17852.786176994163,74.11945085114475,28.91785714285678,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6420,6420,17992.5,17959.6,17988.5,17967.8,2023-01-13 14:15:00+05:30,17857.646775240453,67.57740104347347,29.46785714285684,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6421,6421,17972.1,17939.1,17967.95,17953.3,2023-01-13 14:30:00+05:30,17862.44509815994,63.38724536713104,29.767857142856883,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6422,6422,17965.2,17940.65,17953.45,17958.65,2023-01-13 14:45:00+05:30,17867.201712726914,64.26760725937203,30.09642857142821,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6423,6423,17970.6,17934.55,17958.5,17958.15,2023-01-13 15:00:00+05:30,17871.87555763625,64.11244999666822,31.064285714285298,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6424,6424,17965.7,17948.95,17956.9,17959.0,2023-01-13 15:15:00+05:30,17876.447376978074,64.27037179464668,30.37857142857112,Hold,2023-01-19 00:00:00+00:00,19JAN23,squareoff,17950.0,18450.0,17450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,
6425,6425,18049.65,17984.95,18019.25,17993.9,2023-01-16 09:15:00+05:30,17890.856847116476,63.83648063051572,34.425000000000054,Hold,2023-01-19 00:00:00+00:00,19JAN23,hold,17950.0,18450.0,17450.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,182590.0,
6426,6426,18001.15,17957.8,17993.25,17992.0,2023-01-16 09:30:00+05:30,17895.824466798105,63.35109415384862,33.6857142857147,Hold,2023-01-19 00:00:00+00:00,19JAN23,hold,17950.0,18450.0,17450.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,182590.0,
6427,6427,17991.55,17942.65,17991.55,17978.0,2023-01-16 09:45:00+05:30,17900.5853267712,59.74623424645292,34.7857142857148,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,
6428,6428,17991.3,17964.55,17978.2,17967.95,2023-01-16 10:00:00+05:30,17905.043581215803,57.22872512690744,35.36785714285751,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6429,6429,17980.1,17957.35,17968.4,17971.85,2023-01-16 10:15:00+05:30,17909.25531628402,57.96886677564734,34.28928571428618,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6430,6430,17980.35,17963.15,17971.5,17979.2,2023-01-16 10:30:00+05:30,17913.29748243849,59.39496662840038,34.08214285714296,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6431,6431,17980.55,17968.0,17979.15,17971.1,2023-01-16 10:45:00+05:30,17917.08841024741,57.09582588271619,33.49642857142862,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6432,6432,17978.7,17956.4,17970.95,17959.65,2023-01-16 11:00:00+05:30,17920.535961202033,53.91851998189989,32.73928571428561,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6433,6433,17961.05,17924.4,17959.7,17942.5,2023-01-16 11:15:00+05:30,17923.515570401723,49.47728406718794,32.99999999999974,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6434,6434,17948.25,17928.3,17943.0,17939.75,2023-01-16 11:30:00+05:30,17926.067502182563,48.78339325221923,32.671428571428415,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6435,6435,17941.65,17924.3,17940.05,17926.95,2023-01-16 11:45:00+05:30,17928.131095461897,45.57923279412386,31.33571428571434,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6436,6436,17931.15,17913.0,17927.3,17915.8,2023-01-16 12:00:00+05:30,17929.679346408935,42.9338319702286,31.435714285714443,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6437,6437,17916.2,17895.25,17915.75,17905.6,2023-01-16 12:15:00+05:30,17930.703791458436,40.611706407207386,32.039285714285924,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6438,6438,17914.95,17891.6,17905.55,17896.5,2023-01-16 12:30:00+05:30,17931.22739304747,38.60556358629446,28.23928571428587,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6439,6439,17896.45,17871.15,17896.45,17886.4,2023-01-16 12:45:00+05:30,17931.2404552055,36.453222007387296,25.428571428571427,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6440,6440,17923.1,17880.2,17887.55,17915.9,2023-01-16 13:00:00+05:30,17931.106505002772,45.93449939599751,25.39642857142826,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6441,6441,17934.45,17915.9,17916.15,17926.9,2023-01-16 13:15:00+05:30,17930.95969167829,48.990674613286615,23.19642857142831,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6442,6442,17944.3,17910.25,17927.35,17916.25,2023-01-16 13:30:00+05:30,17930.704331845613,46.263943723315016,23.71785714285684,Hold,2023-01-19 00:00:00+00:00,19JAN23,beginx,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6443,6443,17916.3,17864.7,17915.85,17868.8,2023-01-16 13:45:00+05:30,17929.91874079125,36.512981964062405,25.778571428571013,Sell,2023-01-19 00:00:00+00:00,19JAN23,sell,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6444,6444,17886.75,17853.65,17868.15,17883.05,2023-01-16 14:00:00+05:30,17928.853757636807,40.56446748634756,26.9142857142854,Hold,2023-01-19 00:00:00+00:00,19JAN23,sell,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6445,6445,17885.65,17861.9,17882.75,17869.35,2023-01-16 14:15:00+05:30,17927.444160687093,38.05038890236337,27.714285714285456,Hold,2023-01-19 00:00:00+00:00,19JAN23,sell,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6446,6446,17894.45,17862.95,17869.5,17871.1,2023-01-16 14:30:00+05:30,17925.78741942914,38.57409400466639,28.371428571428364,Hold,2023-01-19 00:00:00+00:00,19JAN23,sell,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6447,6447,17879.35,17858.95,17871.05,17874.15,2023-01-16 14:45:00+05:30,17923.974996066874,39.53351543486846,27.21071428571408,Hold,2023-01-19 00:00:00+00:00,19JAN23,sell,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6448,6448,17902.75,17874.35,17875.15,17890.1,2023-01-16 15:00:00+05:30,17922.200986112068,44.42233151779613,27.828571428571063,Hold,2023-01-19 00:00:00+00:00,19JAN23,sell,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,-3000.0
6449,6449,17904.45,17889.25,17890.3,17894.8,2023-01-16 15:15:00+05:30,17920.51710655983,45.81263267654025,27.67499999999953,Hold,2023-01-19 00:00:00+00:00,19JAN23,squareoff,18000.0,18400.0,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,182590.0,
6450,6450,17959.35,17886.95,17905.75,17946.15,2023-01-17 09:15:00+05:30,17916.926167871323,59.19739387959552,30.8785714285706,Hold,2023-01-19 00:00:00+00:00,19JAN23,hold,18000.0,18400.0,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,182590.0,
