,High,Low,Open,Close,Datetime,ama,rsi,atr,PL,PH,PH_val,PL_val,Slope,slope_ph,slope_pl,upper,lower,upos,dnos,IsPivotHigh,signal,closest_expiry,dby,atmSP,wingCall,wingPut,legPriceOrignal1,legPriceOrignal2,legPriceOrignal3,legPriceOrignal4,balance,lpos1,lpos2,lpos3,lpos4,legAfterPos1,legAfterPos2,legAfterPos3,legAfterPos4,legAfterPosDiff1,legAfterPosDiff2,legAfterPosDiff3,legAfterPosDiff4,legPriceFinal1,legPriceFinal2,legPriceFinal3,legPriceFinal4,m2m1,m2m2,m2m3,m2m4,totalPL,cumReturns,position,stoploss
425,23023.35,22991.35,22998.05,23016.0,2024-05-27 11:15:00+00:00,22955.04412166959,61.19980494193212,38.93928571428608,False,False,22591.1,22927.8,2.781377551020434,1.860714285714289,2.15331632653059,22408.74999999997,22953.639795918363,1,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
426,23075.65,23013.85,23015.1,23062.6,2024-05-27 11:30:00+00:00,22958.001391885195,68.64176240740764,40.53928571428644,False,False,22591.1,22927.8,2.8956632653061747,1.860714285714289,2.15331632653059,22406.889285714264,22955.793112244894,1,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
427,23072.3,23045.25,23064.0,23066.1,2024-05-27 11:45:00+00:00,22961.386578207377,69.1208179546434,37.9214285714292,False,False,22591.1,22927.8,2.7086734693878,1.860714285714289,2.15331632653059,22405.02857142855,22957.946428571424,1,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
428,23092.7,23064.1,23066.7,23080.15,2024-05-27 12:00:00+00:00,22965.211962093865,71.03383231804693,37.96785714285813,False,False,22591.1,22927.8,2.711989795918438,1.860714285714289,2.15331632653059,22403.167857142835,22960.099744897954,1,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
429,23108.35,23080.5,23082.75,23101.2,2024-05-27 12:15:00+00:00,22969.556785241213,73.66608915944678,39.264285714286544,False,False,22591.1,22927.8,2.8045918367347533,1.860714285714289,2.15331632653059,22401.30714285712,22962.253061224485,1,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
430,23110.8,23069.55,23102.2,23070.2,2024-05-27 12:30:00+00:00,22973.99138055859,64.38654540623101,35.69642857142935,False,True,23110.8,22927.8,2.5497448979592394,2.5497448979592394,2.15331632653059,23110.8,22964.40637755101,0,0,True,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
431,23078.7,23063.4,23070.4,23077.45,2024-05-27 12:45:00+00:00,22978.526426150576,65.4816852748659,33.47142857142925,False,False,23110.8,22927.8,2.390816326530661,2.5497448979592394,2.15331632653059,23108.25025510204,22966.559693877545,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
432,23090.95,23071.5,23077.95,23082.75,2024-05-27 13:00:00+00:00,22983.135274429453,66.29758916019496,30.90000000000068,False,False,23110.8,22927.8,2.2071428571429057,2.5497448979592394,2.15331632653059,23105.70051020408,22968.71301020408,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
433,23091.85,23064.45,23083.95,23068.9,2024-05-27 13:15:00+00:00,22987.6475658796,62.16257500573407,29.61428571428613,False,False,23110.8,22927.8,2.115306122449009,2.5497448979592394,2.15331632653059,23103.150765306124,22970.86632653061,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
434,23077.05,23047.5,23070.65,23071.45,2024-05-27 13:30:00+00:00,22992.063086088536,62.624783657081565,28.846428571428987,False,False,23110.8,22927.8,2.060459183673499,2.5497448979592394,2.15331632653059,23100.601020408165,22973.019642857136,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
435,23085.55,23060.6,23072.15,23063.95,2024-05-27 13:45:00+00:00,22996.289090419094,60.29196126761105,28.567857142857456,False,False,23110.8,22927.8,2.040561224489818,2.5497448979592394,2.15331632653059,23098.051275510206,22975.172959183667,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
436,23071.95,23050.7,23064.35,23058.1,2024-05-27 14:00:00+00:00,23000.271048913848,58.46262708619394,28.8928571428574,False,False,23110.8,22927.8,2.0637755102041,2.5497448979592394,2.15331632653059,23095.501530612248,22977.3262755102,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
437,23059.3,23022.75,23058.9,23027.85,2024-05-27 14:15:00+00:00,23003.7418024304,50.012447437053474,29.571428571428573,False,False,23110.8,22927.8,2.112244897959184,2.5497448979592394,2.15331632653059,23092.95178571429,22979.479591836727,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
438,23028.0,22934.15,23027.9,22946.15,2024-05-27 14:30:00+00:00,23006.02891077072,35.209964642807144,34.79999999999979,False,False,23110.8,22927.8,2.4857142857142707,2.5497448979592394,2.15331632653059,23090.40204081633,22981.632908163258,0,1,False,Sell,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
439,22981.85,22871.2,22945.6,22937.85,2024-05-27 14:45:00+00:00,23007.24888938188,34.105574440817506,40.41785714285678,True,False,23110.8,22871.2,2.8869897959183417,2.5497448979592394,2.8869897959183417,23087.85229591837,22871.2,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
440,22960.15,22924.15,22938.95,22936.1,2024-05-27 15:00:00+00:00,23007.574132793623,33.864392445319034,38.57499999999943,False,False,23110.8,22871.2,2.7553571428571018,2.5497448979592394,2.8869897959183417,23085.302551020413,22874.08698979592,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
441,22939.2,22931.05,22937.8,22931.05,2024-05-27 15:15:00+00:00,23007.13528611296,33.13617692856547,37.22499999999958,False,False,23110.8,22871.2,2.6589285714285418,2.5497448979592394,2.8869897959183417,23082.75280612245,22876.97397959184,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,
442,22992.4,22957.5,22976.55,22984.35,2024-05-28 09:00:00+00:00,23006.59429288016,46.26909682351016,39.5642857142853,False,False,23110.8,22871.2,2.8260204081632354,2.5497448979592394,2.8869897959183417,23080.203061224496,22879.86096938776,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
443,22988.8,22936.55,22983.7,22959.15,2024-05-28 09:15:00+00:00,23005.720114607502,42.06256782073652,41.28214285714265,False,False,23110.8,22871.2,2.948724489795904,2.5497448979592394,2.8869897959183417,23077.653316326538,22882.74795918368,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
444,22975.65,22943.2,22959.35,22943.25,2024-05-28 09:30:00+00:00,23004.44073064232,39.615323447984046,40.65357142857128,False,False,23110.8,22871.2,2.903826530612234,2.5497448979592394,2.8869897959183417,23075.10357142858,22885.6349489796,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23350.0,22550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
445,22969.7,22926.35,22943.4,22952.7,2024-05-28 09:45:00+00:00,23002.93845532021,41.783270774845306,42.65714285714291,False,False,23110.8,22871.2,3.0469387755102075,2.5497448979592394,2.8869897959183417,23072.55382653062,22888.52193877552,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
446,22998.55,22949.5,22951.9,22991.25,2024-05-28 10:00:00+00:00,23001.6355419,49.714523819849965,44.77142857142852,False,False,23110.8,22871.2,3.1979591836734658,2.5497448979592394,2.8869897959183417,23070.004081632665,22891.40892857144,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
447,22992.25,22976.7,22990.95,22985.9,2024-05-28 10:15:00+00:00,23000.4433217455,48.72246518579512,43.92500000000005,False,False,23110.8,22871.2,3.137500000000004,2.5497448979592394,2.8869897959183417,23067.454336734703,22894.29591836736,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
448,22987.85,22966.0,22985.9,22981.65,2024-05-28 10:30:00+00:00,22999.31236433659,47.90465668471649,43.375,False,False,23110.8,22871.2,3.0982142857142856,2.5497448979592394,2.8869897959183417,23064.904591836745,22897.182908163275,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
449,22984.35,22955.6,22981.75,22966.05,2024-05-28 10:45:00+00:00,22998.09610545432,44.92394091143583,43.64642857142852,False,False,23110.8,22871.2,3.117602040816323,2.5497448979592394,2.8869897959183417,23062.354846938782,22900.069897959194,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
450,22975.1,22955.0,22964.75,22959.95,2024-05-28 11:00:00+00:00,22996.76739756221,43.776902959901165,43.56428571428556,False,False,23110.8,22871.2,3.11173469387754,2.5497448979592394,2.8869897959183417,23059.805102040827,22902.95688775512,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
451,22964.3,22937.65,22960.85,22956.25,2024-05-28 11:15:00+00:00,22995.324909758667,43.05874841286714,42.8571428571426,False,False,23110.8,22871.2,3.0612244897959,2.5497448979592394,2.8869897959183417,23057.25535714287,22905.84387755104,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
452,22966.4,22936.3,22956.3,22936.3,2024-05-28 11:30:00+00:00,22993.60100119324,39.31381634039664,38.30357142857143,False,False,23110.8,22871.2,2.735969387755102,2.5497448979592394,2.8869897959183417,23054.70561224491,22908.730867346952,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
453,22959.95,22932.65,22936.75,22944.6,2024-05-28 11:45:00+00:00,22991.76335241038,41.58991083102329,32.3500000000001,False,False,23110.8,22871.2,2.310714285714293,2.5497448979592394,2.8869897959183417,23052.15586734695,22911.61785714287,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
454,22945.75,22924.1,22944.2,22933.3,2024-05-28 12:00:00+00:00,22989.74495366373,39.422081697123794,31.32500000000021,False,False,23110.8,22871.2,2.237500000000015,2.5497448979592394,2.8869897959183417,23049.606122449,22914.50484693879,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
455,22934.05,22889.1,22934.0,22912.45,2024-05-28 12:15:00+00:00,22987.407054505165,35.72220217421368,33.953571428571585,False,False,23110.8,22871.2,2.425255102040828,2.5497448979592394,2.8869897959183417,23047.056377551035,22917.39183673471,0,1,False,Sell,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
456,22958.75,22900.1,22913.55,22945.3,2024-05-28 12:30:00+00:00,22985.133397008376,44.5519500690203,33.76071428571439,False,False,23110.8,22871.2,2.411479591836742,2.5497448979592394,2.8869897959183417,23044.50663265308,22920.27882653063,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
457,22959.3,22931.35,22944.75,22938.1,2024-05-28 12:45:00+00:00,22982.865965119006,43.15275692820021,32.025000000000155,False,False,23110.8,22871.2,2.287500000000011,2.5497448979592394,2.8869897959183417,23041.95688775512,22923.16581632655,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
458,22973.4,22936.65,22938.0,22944.95,2024-05-28 13:00:00+00:00,22980.690059085773,44.92494040684027,32.33214285714296,False,False,23110.8,22871.2,2.309438775510212,2.5497448979592394,2.8869897959183417,23039.40714285716,22926.05280612247,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
459,22953.0,22914.1,22945.4,22950.2,2024-05-28 13:15:00+00:00,22978.65658540458,46.30651483306403,32.01428571428577,False,False,23110.8,22871.2,2.286734693877555,2.5497448979592394,2.8869897959183417,23036.8573979592,22928.939795918388,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
460,22953.65,22926.0,22949.8,22929.6,2024-05-28 13:30:00+00:00,22976.55871638889,41.8684024048889,30.485714285714494,False,False,23110.8,22871.2,2.177551020408178,2.5497448979592394,2.8869897959183417,23034.30765306124,22931.826785714307,0,0,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
461,22937.5,22910.65,22929.8,22924.9,2024-05-28 13:45:00+00:00,22974.392356083405,40.90512960367518,31.292857142857297,False,False,23110.8,22871.2,2.235204081632664,2.5497448979592394,2.8869897959183417,23031.757908163283,22934.713775510227,0,1,False,Sell,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
462,22937.8,22915.15,22924.95,22916.65,2024-05-28 14:00:00+00:00,22972.11453108165,39.20025450003132,31.350000000000104,False,False,23110.8,22871.2,2.239285714285722,2.5497448979592394,2.8869897959183417,23029.208163265324,22937.600765306142,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
463,22923.4,22894.25,22916.95,22917.8,2024-05-28 14:15:00+00:00,22969.77842715126,39.578293285689945,31.37857142857164,False,False,23110.8,22871.2,2.24132653061226,2.5497448979592394,2.8869897959183417,23026.65841836737,22940.487755102065,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
464,22924.8,22900.7,22917.15,22901.2,2024-05-28 14:30:00+00:00,22967.26390672857,36.08997495738153,31.66428571428592,False,False,23110.8,22871.2,2.2617346938775658,2.5497448979592394,2.8869897959183417,23024.108673469407,22943.374744897985,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
465,22914.4,22887.25,22901.45,22892.0,2024-05-28 14:45:00+00:00,22964.543844724267,34.28635596509629,31.70000000000047,False,False,23110.8,22871.2,2.2642857142857475,2.5497448979592394,2.8869897959183417,23021.55892857145,22946.261734693904,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
466,22895.9,22858.5,22891.9,22862.25,2024-05-28 15:00:00+00:00,22961.408984134403,29.20380756276453,32.22142857142899,False,False,23110.8,22871.2,2.301530612244928,2.5497448979592394,2.8869897959183417,23019.00918367349,22949.148724489824,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
467,22870.7,22859.5,22861.05,22868.65,2024-05-28 15:15:00+00:00,22958.02845206379,31.5544318213511,31.07142857142909,False,False,23110.8,22871.2,2.219387755102078,2.5497448979592394,2.8869897959183417,23016.45943877553,22952.035714285743,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,
468,22823.2,22762.25,22780.55,22805.3,2024-05-29 09:00:00+00:00,22953.89969735199,23.30570548799258,37.12500000000052,False,False,23110.8,22871.2,2.651785714285752,2.5497448979592394,2.8869897959183417,23013.909693877573,22954.922704081662,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
469,22825.5,22795.45,22804.2,22814.75,2024-05-29 09:15:00+00:00,22949.291856751806,26.39666896132895,36.0607142857147,False,False,23110.8,22871.2,2.5757653061224786,2.5497448979592394,2.8869897959183417,23011.35994897961,22957.80969387758,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
470,22816.65,22779.0,22814.7,22804.8,2024-05-29 09:30:00+00:00,22944.2419227089,25.24308502009936,34.5607142857147,False,False,23110.8,22871.2,2.468622448979622,2.5497448979592394,2.8869897959183417,23008.810204081656,22960.6966836735,0,1,False,Hold,2024-05-30,30MAY24,22950.0,23250.0,22650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
471,22809.85,22749.9,22804.85,22760.95,2024-05-29 09:45:00+00:00,22938.480095851828,20.90679156126821,36.84642857142872,False,False,23110.8,22871.2,2.631887755102052,2.5497448979592394,2.8869897959183417,23006.260459183697,22963.58367346942,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
472,22768.75,22719.45,22759.7,22725.65,2024-05-29 10:00:00+00:00,22931.87076378249,18.19683742174216,37.74285714285725,False,False,23110.8,22871.2,2.695918367346946,2.5497448979592394,2.8869897959183417,23003.71071428574,22966.47066326534,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
473,22754.8,22719.8,22724.3,22752.3,2024-05-29 10:15:00+00:00,22924.89264261065,25.99582071411102,37.46428571428572,False,False,23110.8,22871.2,2.6760204081632653,2.5497448979592394,2.8869897959183417,23001.16096938778,22969.35765306126,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
474,22759.45,22734.05,22752.65,22747.5,2024-05-29 10:30:00+00:00,22917.63147963382,25.52382040476875,37.30357142857143,False,False,23110.8,22871.2,2.664540816326531,2.5497448979592394,2.8869897959183417,22998.61122448982,22972.24464285718,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
475,22749.35,22723.55,22748.15,22725.55,2024-05-29 10:45:00+00:00,22910.0044349034,23.42889516222446,37.22857142857148,False,False,23110.8,22871.2,2.6591836734693914,2.5497448979592394,2.8869897959183417,22996.061479591863,22975.131632653098,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
476,22747.3,22705.6,22724.4,22743.7,2024-05-29 11:00:00+00:00,22902.325665856297,28.644191261272944,38.58928571428597,False,False,23110.8,22871.2,2.7563775510204267,2.5497448979592394,2.8869897959183417,22993.511734693904,22978.018622449017,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
477,22744.0,22714.85,22743.4,22722.75,2024-05-29 11:15:00+00:00,22894.476500685563,26.408319437885496,38.58928571428597,False,False,23110.8,22871.2,2.7563775510204267,2.5497448979592394,2.8869897959183417,22990.961989795946,22980.905612244936,0,1,False,Hold,2024-05-30,30MAY24,22750.0,22950.0,22550.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
